seq,fid,cam,tid,layer,want,actual,actual_outcome,E1_choice,E1_outcome,E1_want_score,E2_choice,E2_outcome,E2_want_score,E3_choice,E3_outcome,E3_want_score
seq_024,10655,camera_1,102,L2_not_in_candidates,128,,開新,,開新,,,開新,-2.442,,開新,-1.248
seq_024,10660,camera_5,11,L2_not_in_candidates,138,128,錯,128,錯,,128,錯,,128,錯,
seq_024,10690,camera_5,12,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,10700,camera_5,13,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,10720,camera_1,103,L2_not_in_candidates,139,,開新,,開新,,139,對,1.958,139,對,3.152
seq_024,10730,camera_4,5,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,10760,camera_5,14,L1_ghost,,128,錯,,開新,,128,錯,,128,錯,
seq_024,10765,camera_3,70,L2_not_in_candidates,140,128,錯,128,錯,,128,錯,,128,錯,
seq_024,10835,camera_1,104,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_024,10860,camera_2,46,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,10880,camera_2,47,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,10880,camera_5,15,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,10905,camera_3,71,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,10955,camera_2,48,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,10955,camera_2,49,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,10995,camera_1,105,L2_not_in_candidates,128,,開新,,開新,,,開新,-2.418,138,錯,-1.224
seq_024,10995,camera_5,16,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,11020,camera_4,6,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,11045,camera_3,72,L2_not_in_candidates,142,128,錯,128,錯,,128,錯,,128,錯,
seq_024,11065,camera_5,17,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11080,camera_1,106,L2_not_in_candidates,24,,開新,,開新,,,開新,,,開新,
seq_024,11095,camera_2,50,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11100,camera_5,18,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,11130,camera_5,19,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11145,camera_5,20,L1_ghost,,128,錯,,開新,,128,錯,,128,錯,
seq_024,11175,camera_5,21,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,11200,camera_4,7,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,11225,camera_3,73,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,11230,camera_2,51,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11245,camera_3,74,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11265,camera_5,22,L2_not_in_candidates,143,128,錯,128,錯,,128,錯,,128,錯,
seq_024,11270,camera_5,23,L1_ghost,,128,錯,,開新,,128,錯,,128,錯,
seq_024,11275,camera_5,24,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,11280,camera_5,25,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,11320,camera_2,52,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11320,camera_4,8,OK,128,128,對,128,對,3.614,128,對,2.42,128,對,3.614
seq_024,11330,camera_6,10,L4_below_threshold,128,,開新,128,對,2.697,,開新,1.504,128,對,2.697
seq_024,11350,camera_4,9,OK,128,128,對,128,對,3.614,128,對,2.42,128,對,3.614
seq_024,11365,camera_4,10,OK,128,128,對,128,對,3.614,128,對,2.42,128,對,3.614
seq_024,11375,camera_6,11,L4_below_threshold,128,,開新,128,對,2.803,,開新,1.609,128,對,2.803
seq_024,11385,camera_6,12,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,11390,camera_2,53,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,11390,camera_5,26,L3_not_top1,128,145,錯,145,錯,,145,錯,1.83,145,錯,3.024
seq_024,11400,camera_1,107,L2_not_in_candidates,128,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_024,11400,camera_7,5,L2_not_in_candidates,144,,開新,,開新,,,開新,,,開新,
seq_024,11420,camera_5,27,OK,128,128,對,128,對,4.307,128,對,3.113,128,對,4.307
seq_024,11440,camera_6,13,L1_ghost,,,開新,,開新,,144,錯,,144,錯,
seq_024,11450,camera_2,54,OK,128,128,對,128,對,4.307,128,對,3.113,128,對,4.307
seq_024,11455,camera_1,108,L2_not_in_candidates,128,,開新,,開新,,,開新,-2.416,146,錯,-1.222
seq_024,11460,camera_7,6,L2_not_in_candidates,145,,開新,,開新,,,開新,,,開新,
seq_024,11465,camera_5,28,L2_not_in_candidates,149,128,錯,128,錯,,128,錯,,128,錯,
seq_024,11490,camera_5,29,L1_ghost,,128,錯,,開新,,128,錯,,128,錯,
seq_024,11490,camera_6,14,L2_not_in_candidates,146,,開新,145,錯,,,開新,-2.427,145,錯,-1.233
seq_024,11505,camera_3,75,OK,128,128,對,128,對,3.901,128,對,2.708,128,對,3.901
seq_024,11530,camera_5,30,L1_ghost,,128,錯,,開新,,,開新,,128,錯,
seq_024,11545,camera_4,11,OK,128,128,對,128,對,5.0,128,對,3.806,128,對,5.0
seq_024,11545,camera_6,15,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,11555,camera_7,7,L2_not_in_candidates,151,,開新,,開新,,,開新,,,開新,
seq_024,11575,camera_7,8,L2_not_in_candidates,150,,開新,,開新,,150,對,3.748,150,對,4.942
seq_024,11605,camera_4,12,L3_not_top1,145,128,錯,128,錯,,128,錯,-2.522,128,錯,-1.328
seq_024,11630,camera_1,109,L2_not_in_candidates,128,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_024,11630,camera_2,55,L2_not_in_candidates,154,128,錯,128,錯,,128,錯,,128,錯,
seq_024,11675,camera_6,16,L2_not_in_candidates,153,145,錯,145,錯,,145,錯,,145,錯,
seq_024,11680,camera_6,17,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,11715,camera_6,18,L3_not_top1,128,145,錯,145,錯,,145,錯,0.057,145,錯,1.251
seq_024,11735,camera_5,31,L1_ghost,,128,錯,,開新,,,開新,,,開新,
seq_024,11765,camera_2,56,OK,128,128,對,128,對,4.307,128,對,3.113,128,對,4.307
seq_024,11790,camera_5,32,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,11790,camera_6,19,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,11800,camera_7,9,L2_not_in_candidates,145,,開新,,開新,,,開新,-0.668,,開新,0.526
seq_024,11825,camera_7,10,L2_not_in_candidates,155,,開新,,開新,,155,對,1.652,155,對,2.846
seq_024,11830,camera_1,110,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.454,,開新,-1.26
seq_024,11830,camera_2,57,L2_not_in_candidates,157,145,錯,145,錯,,145,錯,,145,錯,
seq_024,11850,camera_4,13,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,11870,camera_5,33,L1_ghost,,145,錯,,開新,,,開新,,128,錯,
seq_024,11890,camera_5,34,L1_ghost,,145,錯,,開新,,,開新,,128,錯,
seq_024,11900,camera_5,35,L3_not_top1,128,145,錯,145,錯,,145,錯,0.536,145,錯,1.73
seq_024,11950,camera_5,36,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,11965,camera_7,11,L2_not_in_candidates,147,,開新,,開新,,147,對,2.784,147,對,3.977
seq_024,11970,camera_4,14,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,11975,camera_5,37,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,12000,camera_2,58,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12005,camera_6,20,L2_not_in_candidates,152,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12010,camera_1,111,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.503,,開新,-1.309
seq_024,12015,camera_6,21,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,12035,camera_6,22,L2_not_in_candidates,156,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12055,camera_1,112,L2_not_in_candidates,159,,開新,,開新,,159,對,2.499,159,對,3.693
seq_024,12055,camera_2,59,L2_not_in_candidates,160,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12070,camera_6,23,L2_not_in_candidates,158,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12090,camera_4,15,OK,145,145,對,145,對,3.614,145,對,2.42,145,對,3.614
seq_024,12095,camera_3,76,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12160,camera_2,60,L2_not_in_candidates,128,145,錯,145,錯,,145,錯,-3.523,145,錯,-2.33
seq_024,12160,camera_3,77,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12180,camera_5,38,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12210,camera_5,39,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12220,camera_5,40,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12265,camera_1,113,L2_not_in_candidates,145,,開新,,開新,,160,錯,-2.416,160,錯,-1.222
seq_024,12265,camera_2,61,L2_not_in_candidates,161,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12275,camera_4,16,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12275,camera_5,41,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12295,camera_2,62,OK,145,145,對,145,對,4.307,145,對,4.369,145,對,5.563
seq_024,12310,camera_5,42,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,12315,camera_1,114,L2_not_in_candidates,145,,開新,,開新,,161,錯,-2.413,161,錯,-1.219
seq_024,12330,camera_2,63,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12345,camera_3,78,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12355,camera_1,115,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.418,161,錯,-1.224
seq_024,12355,camera_2,64,L2_not_in_candidates,162,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12370,camera_1,116,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_024,12385,camera_3,79,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12390,camera_1,117,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_024,12395,camera_3,80,L2_not_in_candidates,165,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12410,camera_3,81,L2_not_in_candidates,164,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12420,camera_2,65,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12435,camera_3,82,OK,145,145,對,145,對,4.307,145,對,3.499,145,對,4.693
seq_024,12480,camera_1,118,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_024,12540,camera_3,83,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,12565,camera_2,66,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,12565,camera_4,17,L2_not_in_candidates,163,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12580,camera_2,67,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,12600,camera_4,18,OK,145,145,對,145,對,3.391,145,對,2.197,145,對,3.391
seq_024,12615,camera_4,19,OK,145,145,對,145,對,3.391,145,對,2.197,145,對,3.391
seq_024,12665,camera_4,20,OK,145,145,對,145,對,3.614,145,對,3.788,145,對,4.982
seq_024,12665,camera_5,43,OK,145,145,對,145,對,3.614,145,對,2.42,145,對,3.614
seq_024,12750,camera_6,24,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12760,camera_3,84,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12770,camera_2,68,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12790,camera_1,119,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.441,,開新,-1.247
seq_024,12810,camera_6,25,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,12825,camera_7,12,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.422,,開新,-1.228
seq_024,12835,camera_2,69,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12850,camera_1,120,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_024,12900,camera_5,44,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12915,camera_5,45,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12925,camera_4,21,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12925,camera_5,46,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,12950,camera_4,22,L2_not_in_candidates,167,145,錯,145,錯,,145,錯,,145,錯,
seq_024,12960,camera_5,47,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,12970,camera_4,23,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,13000,camera_5,48,OK,145,145,對,145,對,3.614,145,對,2.42,145,對,3.614
seq_024,13005,camera_5,49,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,13010,camera_5,50,OK,145,145,對,145,對,3.614,145,對,3.322,145,對,4.516
seq_024,13025,camera_2,70,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13065,camera_5,51,OK,145,145,對,145,對,3.391,145,對,2.86,145,對,4.053
seq_024,13075,camera_6,26,L2_not_in_candidates,168,145,錯,145,錯,,145,錯,,145,錯,
seq_024,13080,camera_6,27,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,13160,camera_5,52,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,13170,camera_5,53,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,13200,camera_5,54,OK,145,145,對,145,對,4.307,145,對,3.113,145,對,4.307
seq_024,13245,camera_1,121,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_024,13250,camera_2,71,L2_not_in_candidates,170,145,錯,145,錯,,145,錯,,145,錯,
seq_024,13275,camera_5,55,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13300,camera_4,24,OK,145,145,對,145,對,3.614,145,對,2.42,145,對,3.614
seq_024,13315,camera_5,56,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,13335,camera_5,57,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13415,camera_5,58,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13420,camera_5,59,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13440,camera_5,60,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13480,camera_5,61,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13565,camera_5,62,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13570,camera_5,63,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13580,camera_5,64,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13605,camera_5,65,L1_ghost,,145,錯,,開新,,,開新,,145,錯,
seq_024,13635,camera_5,66,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,13645,camera_4,25,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13665,camera_2,72,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,13670,camera_1,122,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.469,,開新,-1.275
seq_024,13690,camera_5,67,L1_ghost,,145,錯,,開新,,145,錯,,145,錯,
seq_024,13700,camera_4,26,L2_not_in_candidates,171,145,錯,145,錯,,145,錯,,145,錯,
seq_024,13750,camera_4,27,OK,145,145,對,145,對,3.614,145,對,2.42,145,對,3.614
seq_024,13755,camera_6,28,L4_below_threshold,145,,開新,145,對,2.803,,開新,1.609,145,對,2.803
seq_024,13760,camera_2,73,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13775,camera_3,85,OK,145,145,對,145,對,3.901,145,對,2.708,145,對,3.901
seq_024,13800,camera_2,74,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,13815,camera_6,29,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,13830,camera_7,13,L2_not_in_candidates,172,,開新,,開新,,,開新,,,開新,
seq_024,13850,camera_6,30,OK,145,145,對,145,對,3.054,145,對,1.86,145,對,3.054
seq_024,13865,camera_6,31,OK,145,145,對,145,對,3.391,145,對,2.197,145,對,3.391
seq_024,13900,camera_6,32,L1_ghost,,145,錯,,開新,,,開新,,172,錯,
seq_024,13935,camera_7,14,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.377,,開新,-1.183
seq_024,13950,camera_7,15,L2_not_in_candidates,145,,開新,,開新,,,開新,1.279,145,對,2.473
seq_024,13980,camera_5,68,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,14015,camera_7,16,L2_not_in_candidates,174,,開新,,開新,,174,對,3.195,174,對,4.389
seq_024,14065,camera_6,33,OK,145,145,對,145,對,5.0,145,對,3.806,145,對,5.0
seq_024,14110,camera_6,34,L1_ghost,,145,錯,,開新,,,開新,,,開新,
seq_024,14115,camera_7,17,L2_not_in_candidates,145,,開新,,開新,,,開新,-2.418,,開新,-1.224
seq_024,14125,camera_7,18,L2_not_in_candidates,177,,開新,,開新,,177,對,1.908,177,對,3.102
seq_024,14185,camera_7,19,L2_not_in_candidates,175,,開新,,開新,,,開新,-0.428,,開新,0.766
seq_024,14350,camera_7,20,L3_not_top1,173,,開新,,開新,,,開新,-3.39,,開新,-2.196
seq_024,14415,camera_7,21,L2_not_in_candidates,180,,開新,,開新,,,開新,,,開新,
seq_024,14425,camera_7,22,L3_not_top1,176,,開新,,開新,,180,錯,-4.822,180,錯,-3.628
seq_024,14440,camera_7,23,L1_ghost,,,開新,,開新,,180,錯,,180,錯,
seq_024,14440,camera_7,24,L4_below_threshold,178,,開新,,開新,-0.919,180,錯,-2.112,180,錯,-0.919
seq_024,14445,camera_2,75,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_024,14485,camera_6,35,L2_not_in_candidates,182,,開新,,開新,,,開新,,,開新,
seq_024,14490,camera_6,36,L1_ghost,,,開新,,開新,,,開新,,,開新,
seq_024,14560,camera_7,25,L2_not_in_candidates,181,,開新,,開新,,,開新,0.986,181,對,2.179
seq_024,14570,camera_6,37,L2_not_in_candidates,188,,開新,,開新,,,開新,,187,錯,
seq_024,14575,camera_2,76,L3_not_top1,145,,開新,,開新,,,開新,-4.158,,開新,-2.964
seq_024,14575,camera_6,38,L1_ghost,,,開新,,開新,,,開新,,187,錯,
seq_024,14615,camera_2,77,L2_not_in_candidates,190,,開新,,開新,,190,對,3.09,190,對,4.284
seq_024,14625,camera_5,69,L3_not_top1,186,192,錯,192,錯,,192,錯,,192,錯,
seq_024,14675,camera_1,123,L2_not_in_candidates,189,,開新,,開新,,,開新,,,開新,
seq_024,14675,camera_2,78,L2_not_in_candidates,193,192,錯,192,錯,,192,錯,,192,錯,
seq_024,14675,camera_5,70,OK,192,192,對,192,對,3.901,192,對,2.708,192,對,3.901
seq_024,14705,camera_4,28,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14725,camera_5,71,L1_ghost,,192,錯,,開新,,192,錯,,192,錯,
seq_024,14755,camera_3,86,OK,192,192,對,192,對,5.0,192,對,3.806,192,對,5.0
seq_024,14775,camera_4,29,OK,192,192,對,192,對,5.0,192,對,3.806,192,對,5.0
seq_024,14810,camera_4,30,OK,192,192,對,192,對,5.0,192,對,3.806,192,對,5.0
seq_024,14825,camera_7,26,L2_not_in_candidates,179,,開新,,開新,,179,對,1.798,179,對,2.992
seq_024,14830,camera_6,39,L2_not_in_candidates,194,192,錯,192,錯,,192,錯,,192,錯,
seq_024,14835,camera_6,40,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,14840,camera_3,87,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14865,camera_2,79,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14870,camera_1,124,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.463,,開新,-1.269
seq_024,14895,camera_3,88,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14925,camera_5,72,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14930,camera_2,80,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,14935,camera_2,81,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,14945,camera_1,125,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.413,,開新,-1.219
seq_024,14960,camera_1,126,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.43,,開新,-1.236
seq_024,14960,camera_2,82,L2_not_in_candidates,197,192,錯,192,錯,,192,錯,,192,錯,
seq_024,14995,camera_3,89,OK,192,192,對,192,對,5.0,192,對,3.806,192,對,5.0
seq_024,15035,camera_3,90,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15045,camera_2,83,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15080,camera_1,127,L2_not_in_candidates,195,,開新,,開新,,,開新,0.183,,開新,1.376
seq_024,15100,camera_6,41,L2_not_in_candidates,184,192,錯,192,錯,,192,錯,,192,錯,
seq_024,15110,camera_6,42,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15120,camera_3,91,L2_not_in_candidates,198,192,錯,192,錯,,192,錯,,192,錯,
seq_024,15125,camera_2,84,OK,192,192,對,192,對,3.614,192,對,2.42,192,對,3.614
seq_024,15130,camera_1,128,L2_not_in_candidates,196,,開新,,開新,,,開新,-0.816,,開新,0.378
seq_024,15160,camera_1,129,L2_not_in_candidates,192,,開新,,開新,,197,錯,-2.416,197,錯,-1.222
seq_024,15170,camera_1,130,L2_not_in_candidates,199,,開新,,開新,,197,錯,2.597,197,錯,3.791
seq_024,15185,camera_5,73,L2_not_in_candidates,201,192,錯,192,錯,,192,錯,,192,錯,
seq_024,15205,camera_5,74,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15255,camera_2,85,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15260,camera_1,131,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.416,201,錯,-1.222
seq_024,15260,camera_3,92,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15275,camera_6,43,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15325,camera_6,44,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15340,camera_7,27,L2_not_in_candidates,192,,開新,,開新,,,開新,1.279,192,對,2.473
seq_024,15370,camera_2,86,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15385,camera_6,45,L2_not_in_candidates,202,192,錯,192,錯,,192,錯,-2.427,192,錯,-1.233
seq_024,15395,camera_5,75,L3_not_top1,145,192,錯,192,錯,,192,錯,-7.367,192,錯,-6.173
seq_024,15450,camera_6,46,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15460,camera_5,76,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15465,camera_7,28,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.43,,開新,-1.236
seq_024,15495,camera_3,93,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15535,camera_5,77,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15540,camera_5,78,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15570,camera_5,79,L1_ghost,,192,錯,,開新,,192,錯,,192,錯,
seq_024,15605,camera_1,132,L4_below_threshold,200,,開新,,開新,0.295,,開新,-0.898,,開新,0.295
seq_024,15605,camera_2,87,L2_not_in_candidates,205,192,錯,192,錯,,192,錯,,192,錯,
seq_024,15610,camera_6,47,L2_not_in_candidates,203,192,錯,192,錯,,192,錯,,192,錯,
seq_024,15620,camera_3,94,OK,192,192,對,192,對,3.614,192,對,2.681,192,對,3.875
seq_024,15620,camera_5,80,L2_not_in_candidates,204,192,錯,192,錯,,192,錯,-1.842,192,錯,-0.649
seq_024,15620,camera_6,48,L1_ghost,,192,錯,,開新,,,開新,,192,錯,
seq_024,15625,camera_4,31,OK,192,192,對,192,對,3.614,192,對,2.42,192,對,3.614
seq_024,15655,camera_2,88,OK,192,192,對,192,對,5.0,192,對,3.806,192,對,5.0
seq_024,15660,camera_5,81,L1_ghost,,192,錯,,開新,,192,錯,,192,錯,
seq_024,15690,camera_4,32,OK,192,192,對,192,對,3.614,192,對,2.42,192,對,3.614
seq_024,15745,camera_6,49,OK,192,192,對,192,對,3.391,192,對,2.197,192,對,3.391
seq_024,15760,camera_5,82,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15765,camera_3,95,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15795,camera_6,50,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15805,camera_4,33,OK,192,192,對,192,對,3.614,192,對,2.42,192,對,3.614
seq_024,15810,camera_7,29,L2_not_in_candidates,192,,開新,,開新,,,開新,-2.416,,開新,-1.222
seq_024,15830,camera_3,96,L1_ghost,,192,錯,,開新,,,開新,,,開新,
seq_024,15855,camera_4,34,OK,192,192,對,192,對,3.614,192,對,2.42,192,對,3.614
seq_024,15885,camera_5,83,OK,192,192,對,192,對,4.307,192,對,3.113,192,對,4.307
seq_024,15920,camera_2,89,OK,192,192,對,192,對,4.307,192,對,3.322,192,對,4.515
