seq,fid,cam,tid,layer,gt_id,want,chef,matched,actual_top,n_pending,want_pending,want_score,want_dt,new_choice
seq_024,12180,camera_5,38,OK,14,145,145,True,3.8063,3,True,0.161,2.667,
seq_024,12210,camera_5,39,OK,2,145,145,True,3.8063,3,True,-1.057,3.667,
seq_024,12220,camera_5,40,OK,6,145,145,True,3.8063,2,True,-1.083,4.0,
seq_024,12265,camera_1,113,L2_not_in_candidates,14,145,161,False,-2.2322,1,False,,,160
seq_024,12265,camera_2,61,L2_not_in_candidates,14,161,145,True,3.8063,1,False,,,
seq_024,12275,camera_4,16,OK,6,145,145,True,3.1131,0,False,,,
seq_024,12275,camera_5,41,OK,7,145,145,True,3.1131,0,False,,,
seq_024,12295,camera_2,62,OK,2,145,145,True,3.1131,2,True,4.369,0.167,145
seq_024,12310,camera_5,42,L1_ghost,,,145,True,,0,False,,,
seq_024,12315,camera_1,114,L2_not_in_candidates,7,145,162,False,-3.0243,2,False,,,161
seq_024,12330,camera_2,63,OK,6,145,145,True,3.1131,2,True,2.183,1.333,
seq_024,12345,camera_3,78,OK,2,145,145,True,3.1131,2,True,1.059,2.167,
seq_024,12355,camera_1,115,L2_not_in_candidates,2,145,163,False,-3.2468,2,False,,,
seq_024,12355,camera_2,64,L2_not_in_candidates,7,162,145,True,3.1131,2,False,,,
seq_024,12370,camera_1,116,L2_not_in_candidates,6,145,164,False,-3.3302,2,False,,,
seq_024,12385,camera_3,79,OK,14,145,145,True,3.1131,1,True,0.013,3.5,
seq_024,12390,camera_1,117,L2_not_in_candidates,14,145,165,False,-3.441,2,False,,,
seq_024,12395,camera_3,80,L2_not_in_candidates,14,165,145,True,3.1131,1,False,,,
seq_024,12410,camera_3,81,L2_not_in_candidates,6,164,145,True,3.1131,1,False,,,
seq_024,12420,camera_2,65,OK,14,145,145,True,3.1131,1,True,-0.524,4.333,
seq_024,12435,camera_3,82,OK,7,145,145,True,3.1131,1,True,3.499,0.167,145
seq_024,12480,camera_1,118,L1_ghost,,,166,False,,0,False,,,
seq_024,12540,camera_3,83,L1_ghost,,,145,True,,2,False,,,
seq_024,12565,camera_2,66,OK,14,145,145,True,3.1131,4,True,2.129,1.167,
seq_024,12565,camera_4,17,L2_not_in_candidates,2,163,145,True,2.0145,2,False,,,
seq_024,12580,camera_2,67,L1_ghost,,,145,True,,5,False,,,145
seq_024,12600,camera_4,18,OK,2,145,145,True,2.1968,2,True,-1.381,1.333,
seq_024,12615,camera_4,19,OK,6,145,145,True,2.1968,2,True,1.495,1.833,
seq_024,12665,camera_4,20,OK,10,145,145,True,2.42,3,True,3.788,0.5,145
seq_024,12665,camera_5,43,OK,14,145,145,True,2.42,0,False,,,
seq_024,12750,camera_6,24,OK,14,145,145,True,3.8063,0,False,,,
seq_024,12760,camera_3,84,OK,2,145,145,True,3.8063,2,True,-0.425,4.333,
seq_024,12770,camera_2,68,OK,2,145,145,True,3.8063,2,True,-0.262,3.5,
seq_024,12790,camera_1,119,L2_not_in_candidates,2,145,167,False,-1.8237,1,False,,,
seq_024,12810,camera_6,25,L1_ghost,,,145,True,,0,False,,,
seq_024,12825,camera_7,12,L2_not_in_candidates,14,145,168,False,-2.5418,0,False,,,
seq_024,12835,camera_2,69,OK,11,145,145,True,3.8063,0,False,,,
seq_024,12850,camera_1,120,L1_ghost,,,169,False,,0,False,,,
seq_024,12900,camera_5,44,OK,10,145,145,True,3.8063,0,False,,,
seq_024,12915,camera_5,45,OK,6,145,145,True,3.8063,0,False,,,
seq_024,12925,camera_4,21,OK,7,145,145,True,3.8063,0,False,,,
seq_024,12925,camera_5,46,L1_ghost,,,145,True,,0,False,,,
seq_024,12950,camera_4,22,L2_not_in_candidates,2,167,145,True,3.8063,1,False,,,
seq_024,12960,camera_5,47,OK,10,145,145,True,3.8063,0,False,,,
seq_024,12970,camera_4,23,OK,2,145,145,True,3.8063,2,True,1.042,1.5,
seq_024,13000,camera_5,48,OK,7,145,145,True,2.42,1,True,-0.398,0.333,
seq_024,13005,camera_5,49,L1_ghost,,,145,True,,1,False,,,145
seq_024,13010,camera_5,50,OK,6,145,145,True,2.42,1,True,3.322,0.667,145
seq_024,13025,camera_2,70,L1_ghost,,,145,True,,3,False,,,
seq_024,13065,camera_5,51,OK,6,145,145,True,2.1968,4,True,2.86,0.833,145
seq_024,13075,camera_6,26,L2_not_in_candidates,14,168,145,True,1.7268,0,False,,,
seq_024,13080,camera_6,27,L1_ghost,,,145,True,,0,False,,,
seq_024,13160,camera_5,52,OK,7,145,145,True,3.8063,5,True,1.916,1.167,
seq_024,13170,camera_5,53,L1_ghost,,,145,True,,4,False,,,145
seq_024,13200,camera_5,54,OK,14,145,145,True,3.1131,3,True,-1.483,2.5,
seq_024,13245,camera_1,121,L2_not_in_candidates,14,145,170,False,-2.5628,0,False,,,
seq_024,13250,camera_2,71,L2_not_in_candidates,14,170,145,True,1.8603,0,False,,,
seq_024,13275,camera_5,55,L1_ghost,,,145,True,,4,False,,,
seq_024,13300,camera_4,24,OK,14,145,145,True,2.42,0,False,,,
seq_024,13315,camera_5,56,L1_ghost,,,145,True,,4,False,,,145
seq_024,13335,camera_5,57,L1_ghost,,,145,True,,3,False,,,
seq_024,13415,camera_5,58,L1_ghost,,,145,True,,4,False,,,
seq_024,13420,camera_5,59,L1_ghost,,,145,True,,3,False,,,
seq_024,13440,camera_5,60,L1_ghost,,,145,True,,2,False,,,
seq_024,13480,camera_5,61,OK,2,145,145,True,2.7076,2,True,-0.303,3.5,
seq_024,13565,camera_5,62,L1_ghost,,,145,True,,3,False,,,
seq_024,13570,camera_5,63,OK,6,145,145,True,2.7076,3,True,1.707,1.167,
seq_024,13580,camera_5,64,OK,10,145,145,True,2.7076,3,True,0.782,1.5,
seq_024,13605,camera_5,65,L1_ghost,,,145,True,,4,False,,,
seq_024,13635,camera_5,66,L1_ghost,,,145,True,,5,False,,,145
seq_024,13645,camera_4,25,OK,7,145,145,True,2.7076,0,False,,,
seq_024,13665,camera_2,72,OK,7,145,145,True,3.8063,0,False,,,
seq_024,13670,camera_1,122,L2_not_in_candidates,6,145,171,False,-4.5665,0,False,,,
seq_024,13690,camera_5,67,L1_ghost,,,145,True,,5,False,,,145
seq_024,13700,camera_4,26,L2_not_in_candidates,6,171,145,True,2.42,1,False,,,
seq_024,13750,camera_4,27,OK,2,145,145,True,2.42,1,True,0.17,3.167,
seq_024,13755,camera_6,28,L4_below_threshold,7,145,172,False,1.609,0,False,,,
seq_024,13760,camera_2,73,OK,10,145,145,True,2.7076,1,True,0.364,2.833,
seq_024,13775,camera_3,85,OK,6,145,145,True,2.7076,0,False,,,
seq_024,13800,camera_2,74,OK,6,145,145,True,3.8063,3,True,2.204,0.667,
seq_024,13815,camera_6,29,L1_ghost,,,145,True,,0,False,,,
seq_024,13830,camera_7,13,L2_not_in_candidates,7,172,173,False,-4.5527,0,False,,,
seq_024,13850,camera_6,30,OK,10,145,145,True,1.8603,2,True,-1.967,0.833,
seq_024,13865,camera_6,31,OK,2,145,145,True,2.1968,2,True,1.673,1.333,
seq_024,13900,camera_6,32,L1_ghost,,,145,True,,2,False,,,
seq_024,13935,camera_7,14,L2_not_in_candidates,10,145,174,False,-5.0369,0,False,,,
seq_024,13950,camera_7,15,L2_not_in_candidates,2,145,175,False,-5.1031,1,False,,,
seq_024,13980,camera_5,68,OK,6,145,145,True,3.8063,0,False,,,
seq_024,14015,camera_7,16,L2_not_in_candidates,10,174,176,False,-2.6305,1,True,3.195,0.5,174
seq_024,14065,camera_6,33,OK,6,145,145,True,3.8063,3,True,-0.151,3.5,
seq_024,14110,camera_6,34,L1_ghost,,,145,True,,1,False,,,
seq_024,14115,camera_7,17,L2_not_in_candidates,6,145,177,False,-3.0623,4,False,,,
seq_024,14125,camera_7,18,L2_not_in_candidates,6,177,178,False,-3.1015,5,True,1.908,0.333,177
seq_024,14185,camera_7,19,L2_not_in_candidates,2,175,179,False,-2.7036,5,True,-0.428,4.167,
seq_024,14350,camera_7,20,L3_not_top1,7,173,180,False,-2.8469,1,False,,,
seq_024,14415,camera_7,21,L2_not_in_candidates,7,180,181,False,-1.6853,0,False,,,
seq_024,14425,camera_7,22,L3_not_top1,10,176,182,False,-1.9662,1,False,,,180
seq_024,14440,camera_7,23,L1_ghost,,,183,False,,1,False,,,180
seq_024,14440,camera_7,24,L4_below_threshold,6,178,184,False,-2.1123,1,False,,,180
seq_024,14445,camera_2,75,L1_ghost,,,185,False,,0,False,,,
seq_024,14485,camera_6,35,L2_not_in_candidates,10,182,186,False,-3.1632,0,False,,,
seq_024,14490,camera_6,36,L1_ghost,,,187,False,,0,False,,,
seq_024,14560,camera_7,25,L2_not_in_candidates,7,181,188,False,-3.6695,4,True,0.986,0.5,
seq_024,14570,camera_6,37,L2_not_in_candidates,7,188,189,False,-3.6325,1,False,,,
seq_024,14575,camera_2,76,L3_not_top1,11,145,190,False,-2.5418,1,False,,,
seq_024,14575,camera_6,38,L1_ghost,,,191,False,,1,False,,,
seq_024,14615,camera_2,77,L2_not_in_candidates,11,190,192,False,-2.729,2,True,3.09,0.833,190
seq_024,14625,camera_5,69,L3_not_top1,10,186,192,True,2.7076,0,False,,,
seq_024,14675,camera_1,123,L2_not_in_candidates,7,189,193,False,-2.5628,0,False,,,
seq_024,14675,camera_2,78,L2_not_in_candidates,7,193,192,True,3.8063,1,False,,,
seq_024,14675,camera_5,70,OK,7,192,192,True,2.7076,0,False,,,
seq_024,14705,camera_4,28,OK,10,192,192,True,3.1131,0,False,,,
seq_024,14725,camera_5,71,L1_ghost,,,192,True,,1,False,,,192
seq_024,14755,camera_3,86,OK,7,192,192,True,3.8063,0,False,,,
seq_024,14775,camera_4,29,OK,7,192,192,True,3.8063,1,True,1.767,1.667,
seq_024,14810,camera_4,30,OK,10,192,192,True,3.8063,1,True,0.368,2.833,
seq_024,14825,camera_7,26,L2_not_in_candidates,2,179,194,False,-2.4831,1,True,1.798,0.333,179
seq_024,14830,camera_6,39,L2_not_in_candidates,2,194,192,True,2.7076,0,False,,,
seq_024,14835,camera_6,40,L1_ghost,,,192,True,,0,False,,,
seq_024,14840,camera_3,87,OK,7,192,192,True,3.1131,1,True,2.783,1.0,
seq_024,14865,camera_2,79,OK,7,192,192,True,3.1131,1,True,0.73,2.5,
seq_024,14870,camera_1,124,L2_not_in_candidates,7,192,195,False,-2.9418,1,False,,,
seq_024,14895,camera_3,88,OK,10,192,192,True,3.1131,1,True,0.368,2.833,
seq_024,14925,camera_5,72,OK,2,192,192,True,3.1131,2,True,-0.689,4.333,
seq_024,14930,camera_2,80,OK,10,192,192,True,3.1131,2,True,2.576,1.0,
seq_024,14935,camera_2,81,L1_ghost,,,192,True,,2,False,,,
seq_024,14945,camera_1,125,L2_not_in_candidates,10,192,196,False,-1.081,0,False,,,
seq_024,14960,camera_1,126,L2_not_in_candidates,2,192,197,False,-1.6376,0,False,,,
seq_024,14960,camera_2,82,L2_not_in_candidates,2,197,192,True,3.8063,1,False,,,
seq_024,14995,camera_3,89,OK,2,192,192,True,3.8063,1,True,-1.04,1.667,
seq_024,15035,camera_3,90,L1_ghost,,,192,True,,1,False,,,
seq_024,15045,camera_2,83,L1_ghost,,,192,True,,2,False,,,
seq_024,15080,camera_1,127,L2_not_in_candidates,7,195,198,False,-3.0243,2,True,0.183,3.167,
seq_024,15100,camera_6,41,L2_not_in_candidates,6,184,192,True,3.8063,0,False,,,
seq_024,15110,camera_6,42,L1_ghost,,,192,True,,0,False,,,
seq_024,15120,camera_3,91,L2_not_in_candidates,7,198,192,True,2.1968,1,False,,,
seq_024,15125,camera_2,84,OK,11,192,192,True,2.42,3,True,1.744,0.333,
seq_024,15130,camera_1,128,L2_not_in_candidates,10,196,199,False,-3.3024,1,False,,,
seq_024,15160,camera_1,129,L2_not_in_candidates,2,192,200,False,-1.2346,2,False,,,197
seq_024,15170,camera_1,130,L2_not_in_candidates,10,199,201,False,-1.451,2,True,2.597,0.5,197
seq_024,15185,camera_5,73,L2_not_in_candidates,10,201,192,True,3.1131,0,False,,,
seq_024,15205,camera_5,74,OK,6,192,192,True,3.1131,0,False,,,
seq_024,15255,camera_2,85,OK,6,192,192,True,3.1131,2,True,0.926,2.333,
seq_024,15260,camera_1,131,L2_not_in_candidates,6,192,202,False,-2.5418,4,False,,,
seq_024,15260,camera_3,92,L1_ghost,,,192,True,,1,False,,,
seq_024,15275,camera_6,43,OK,10,192,192,True,3.1131,1,True,-0.079,3.667,
seq_024,15325,camera_6,44,L1_ghost,,,192,True,,0,False,,,
seq_024,15340,camera_7,27,L2_not_in_candidates,10,192,203,False,-2.2727,0,False,,,
seq_024,15370,camera_2,86,OK,11,192,192,True,3.1131,1,True,0.417,2.5,
seq_024,15385,camera_6,45,L2_not_in_candidates,6,202,192,True,3.8063,2,False,,,
seq_024,15395,camera_5,75,L3_not_top1,14,145,192,True,2.7076,1,False,,,
seq_024,15450,camera_6,46,L1_ghost,,,192,True,,2,False,,,
seq_024,15460,camera_5,76,L1_ghost,,,192,True,,1,False,,,
seq_024,15465,camera_7,28,L2_not_in_candidates,6,192,204,False,-2.5846,0,False,,,
seq_024,15495,camera_3,93,L1_ghost,,,192,True,,0,False,,,
seq_024,15535,camera_5,77,L1_ghost,,,192,True,,0,False,,,
seq_024,15540,camera_5,78,L1_ghost,,,192,True,,0,False,,,
seq_024,15570,camera_5,79,L1_ghost,,,192,True,,1,False,,,192
seq_024,15605,camera_1,132,L4_below_threshold,2,200,205,False,-0.8985,0,False,,,
seq_024,15605,camera_2,87,L2_not_in_candidates,2,205,192,True,2.7076,0,False,,,
seq_024,15610,camera_6,47,L2_not_in_candidates,10,203,192,True,2.1968,2,False,,,
seq_024,15620,camera_3,94,OK,7,192,192,True,2.42,1,True,2.681,0.333,192
seq_024,15620,camera_5,80,L2_not_in_candidates,6,204,192,True,2.7076,3,False,,,
seq_024,15620,camera_6,48,L1_ghost,,,192,True,,2,False,,,
seq_024,15625,camera_4,31,OK,14,192,192,True,2.42,0,False,,,
seq_024,15655,camera_2,88,OK,6,192,192,True,3.8063,0,False,,,
seq_024,15660,camera_5,81,L1_ghost,,,192,True,,4,False,,,192
seq_024,15690,camera_4,32,OK,6,192,192,True,2.42,1,True,1.543,1.833,
seq_024,15745,camera_6,49,OK,14,192,192,True,2.1968,2,True,0.943,2.0,
seq_024,15760,camera_5,82,OK,2,192,192,True,3.1131,4,True,1.255,2.0,
seq_024,15765,camera_3,95,OK,6,192,192,True,3.1131,1,True,1.592,1.333,
seq_024,15795,camera_6,50,L1_ghost,,,192,True,,1,False,,,
seq_024,15805,camera_4,33,OK,10,192,192,True,2.42,1,True,-0.976,1.5,
seq_024,15810,camera_7,29,L2_not_in_candidates,14,192,206,False,-1.5738,0,False,,,
seq_024,15830,camera_3,96,L1_ghost,,,192,True,,1,False,,,
seq_024,15855,camera_4,34,OK,6,192,192,True,2.42,1,True,0.182,3.167,
seq_024,15885,camera_5,83,OK,10,192,192,True,3.1131,2,True,2.247,1.333,
seq_024,15920,camera_2,89,OK,10,192,192,True,3.1131,1,True,3.322,0.667,192
seq_024,16035,camera_6,51,OK,10,192,192,True,2.7076,0,False,,,
seq_024,16035,camera_6,52,OK,2,192,192,True,2.7076,0,False,,,
seq_024,16080,camera_6,53,L1_ghost,,,192,True,,0,False,,,
seq_024,16135,camera_7,30,L2_not_in_candidates,10,192,207,False,-2.729,0,False,,,
seq_024,16160,camera_7,31,L2_not_in_candidates,2,192,208,False,-2.8603,0,False,,,
seq_024,16215,camera_3,97,L1_ghost,,,192,True,,0,False,,,
seq_024,16220,camera_7,32,L2_not_in_candidates,14,206,209,False,-3.1911,1,True,3.114,0.667,206
seq_024,16230,camera_2,90,L1_ghost,,,192,True,,1,False,,,192
seq_024,16235,camera_6,54,L2_not_in_candidates,14,209,210,False,-3.2746,3,False,,,
seq_024,16245,camera_6,55,L1_ghost,,,211,False,,3,False,,,
seq_024,16300,camera_5,84,OK,6,192,192,True,3.8063,0,False,,,
seq_024,16310,camera_5,85,L1_ghost,,,192,True,,0,False,,,
seq_024,16330,camera_2,91,OK,6,192,192,True,3.8063,0,False,,,
seq_024,16335,camera_1,133,L2_not_in_candidates,6,192,212,False,-4.8159,0,False,,,
seq_024,16355,camera_5,86,L3_not_top1,14,210,192,True,3.8063,1,False,,,
seq_024,16355,camera_6,56,L2_not_in_candidates,10,207,192,True,2.7076,2,False,,,
seq_024,16360,camera_6,57,L1_ghost,,,192,True,,2,False,,,
seq_024,16375,camera_6,58,L2_not_in_candidates,2,208,192,True,2.7076,3,False,,,192
seq_024,16390,camera_3,98,L1_ghost,,,192,True,,0,False,,,
seq_024,16400,camera_1,134,L2_not_in_candidates,14,192,213,False,-2.5628,1,False,,,
seq_024,16405,camera_2,92,L2_not_in_candidates,14,213,192,True,3.8063,2,False,,,
seq_024,16430,camera_6,59,L2_not_in_candidates,6,212,192,True,2.7076,3,False,,,
seq_024,16440,camera_3,99,OK,14,192,192,True,3.8063,2,True,1.802,1.0,
seq_024,16440,camera_5,87,OK,10,192,192,True,3.8063,3,True,1.913,1.333,
seq_024,16480,camera_2,93,OK,10,192,192,True,2.7076,2,True,1.64,0.667,
seq_024,16480,camera_2,94,L1_ghost,,,192,True,,2,False,,,192
seq_024,16490,camera_5,88,OK,2,192,192,True,2.42,3,True,2.928,0.5,192
seq_024,16495,camera_1,135,L2_not_in_candidates,10,192,214,False,-2.6543,0,False,,,
seq_024,16500,camera_7,33,L2_not_in_candidates,6,192,215,False,-2.5418,2,False,,,
seq_024,16510,camera_3,100,L2_not_in_candidates,10,214,192,True,2.42,2,False,,,
seq_024,16530,camera_2,95,OK,2,192,192,True,2.42,3,True,-0.087,2.333,
seq_024,16540,camera_1,136,L2_not_in_candidates,2,192,216,False,-1.4894,1,False,,,214
seq_024,16540,camera_6,60,L2_not_in_candidates,6,215,192,True,2.7076,4,False,,,
seq_024,16615,camera_1,137,L2_not_in_candidates,10,192,217,False,-2.7824,2,False,,,
seq_024,16630,camera_3,101,L2_not_in_candidates,2,216,192,True,3.1131,2,False,,,
seq_024,16640,camera_1,138,L2_not_in_candidates,14,192,218,False,-3.1076,2,False,,,213
seq_024,16645,camera_2,96,L1_ghost,,,192,True,,0,False,,,
seq_024,16650,camera_5,89,OK,6,192,192,True,2.7076,1,True,-0.277,3.833,
seq_024,16675,camera_4,35,L2_not_in_candidates,10,217,192,True,3.1131,0,False,,,
seq_024,16690,camera_1,139,L2_not_in_candidates,6,192,219,False,-0.9198,3,False,,,216
seq_024,16690,camera_2,97,L2_not_in_candidates,6,219,192,True,3.8063,3,False,,,
seq_024,16705,camera_3,102,L2_not_in_candidates,14,218,192,True,3.8063,1,False,,,
seq_024,16715,camera_3,103,L1_ghost,,,192,True,,2,False,,,
seq_024,16720,camera_3,104,OK,6,192,192,True,3.8063,2,True,0.815,1.833,
seq_024,16720,camera_4,36,OK,2,192,192,True,3.8063,0,False,,,
seq_024,16730,camera_2,98,L1_ghost,,,192,True,,4,False,,,192
seq_024,16740,camera_5,90,OK,10,192,192,True,3.8063,1,True,1.65,1.667,
seq_024,16745,camera_5,91,L1_ghost,,,192,True,,1,False,,,
seq_024,16750,camera_2,99,OK,14,192,192,True,3.1131,4,True,1.842,1.5,
seq_024,16775,camera_2,100,OK,11,192,192,True,3.1131,4,True,0.243,3.0,
seq_024,16785,camera_2,101,OK,2,192,192,True,3.1131,4,True,0.549,2.667,
seq_024,16805,camera_1,140,L2_not_in_candidates,2,192,220,False,-0.8156,1,False,,,
seq_024,16845,camera_2,102,L1_ghost,,,192,True,,2,False,,,192
seq_024,16855,camera_5,92,OK,14,192,192,True,3.1131,1,True,2.356,0.5,
seq_024,16865,camera_1,141,L2_not_in_candidates,6,192,221,False,-1.2839,2,False,,,219
seq_024,16865,camera_4,37,OK,10,192,192,True,2.7076,2,True,-0.02,3.333,
seq_024,16895,camera_2,103,OK,10,192,192,True,2.7076,2,True,2.396,1.0,
seq_024,16940,camera_1,142,L2_not_in_candidates,10,192,222,False,-2.5,3,False,,,
seq_024,16940,camera_2,104,OK,14,192,192,True,3.8063,2,True,0.68,2.5,
seq_024,16955,camera_2,105,L1_ghost,,,192,True,,2,False,,,
seq_024,16970,camera_3,105,L2_not_in_candidates,10,222,192,True,3.8063,2,False,,,
seq_024,16995,camera_1,143,L2_not_in_candidates,14,192,223,False,-1.254,2,False,,,
seq_025,0,camera_1,0,L0_first,14,,1,False,,0,False,,,
seq_025,0,camera_2,0,L0_first,10,,2,False,,0,False,,,
seq_025,0,camera_2,1,L1_ghost,,,3,False,,0,False,,,
seq_025,0,camera_2,2,L0_first,2,,4,False,,0,False,,,
seq_025,0,camera_3,0,OK,2,4,4,True,2.7076,0,False,,,
seq_025,0,camera_3,1,L3_not_top1,10,2,4,True,2.7076,0,False,,,
seq_025,0,camera_3,2,L0_first,12,,4,True,2.7076,0,False,,,
seq_025,0,camera_3,3,L0_first,6,,4,True,2.7076,0,False,,,
seq_025,0,camera_3,4,L0_first,7,,4,True,2.7076,0,False,,,
seq_025,10,camera_4,0,OK,12,4,4,True,2.7076,0,False,,,
seq_025,50,camera_3,5,OK,7,4,4,True,3.8063,0,False,,,
seq_025,65,camera_1,1,L2_not_in_candidates,2,4,5,False,,0,False,,,
seq_025,65,camera_2,3,OK,12,4,4,True,3.8063,1,False,,,
seq_025,75,camera_3,6,L1_ghost,,,4,True,,0,False,,,
seq_025,100,camera_3,7,L1_ghost,,,4,True,,0,False,,,
seq_025,200,camera_3,8,L2_not_in_candidates,14,1,4,True,3.8063,3,False,,,
seq_025,285,camera_2,4,OK,6,4,4,True,3.8063,1,True,-1.066,4.333,
seq_025,290,camera_1,2,L2_not_in_candidates,10,4,6,False,-3.1911,1,False,,,5
seq_025,315,camera_3,9,L1_ghost,,,4,True,,1,False,,,
seq_025,370,camera_1,3,L2_not_in_candidates,2,5,7,False,-3.6325,1,True,0.18,3.167,
seq_025,395,camera_2,5,OK,14,4,4,True,3.8063,1,True,2.137,0.833,
seq_025,395,camera_3,10,L0_first,9,,4,True,3.8063,1,False,,,
seq_025,395,camera_3,11,OK,9,4,4,True,3.8063,1,True,0.361,2.167,
seq_025,405,camera_3,12,OK,12,4,4,True,3.8063,2,True,-0.968,2.5,
seq_025,420,camera_2,6,OK,6,4,4,True,3.8063,1,True,1.492,1.667,
seq_025,440,camera_3,13,L2_not_in_candidates,2,7,4,True,3.8063,3,False,,,
seq_025,465,camera_3,14,OK,2,4,4,True,3.8063,3,True,2.441,1.167,
seq_025,485,camera_2,7,OK,12,4,4,True,3.8063,1,True,-0.319,3.833,
seq_025,515,camera_3,15,L1_ghost,,,4,True,,5,False,,,4
seq_025,535,camera_1,4,L2_not_in_candidates,14,4,8,False,-0.9628,1,False,,,
seq_025,535,camera_2,8,OK,7,4,4,True,3.8063,0,False,,,
seq_025,580,camera_1,5,L2_not_in_candidates,12,4,9,False,-1.6699,0,False,,,
seq_025,620,camera_1,6,L2_not_in_candidates,12,9,10,False,-2.4926,1,True,2.305,0.5,9
seq_025,620,camera_3,16,OK,7,4,4,True,3.8063,5,True,3.103,0.667,
seq_025,640,camera_2,9,OK,6,4,4,True,3.8063,0,False,,,
seq_025,645,camera_1,7,L1_ghost,,,11,False,,0,False,,,
seq_025,655,camera_3,17,OK,9,4,4,True,2.0145,5,True,1.049,1.833,
seq_025,660,camera_5,0,OK,7,4,4,True,2.0145,0,False,,,
seq_025,680,camera_3,18,L2_not_in_candidates,14,8,4,True,3.8063,5,False,,,
seq_025,690,camera_4,1,OK,9,4,4,True,3.8063,0,False,,,
seq_025,720,camera_3,19,L1_ghost,,,4,True,,5,False,,,4
seq_025,760,camera_5,1,L2_not_in_candidates,12,10,4,True,3.8063,0,False,,,
seq_025,775,camera_5,2,L1_ghost,,,4,True,,0,False,,,
seq_025,805,camera_2,10,L1_ghost,,,4,True,,3,False,,,
seq_025,810,camera_5,3,OK,6,4,4,True,3.8063,1,True,2.459,1.167,
seq_025,820,camera_2,11,L1_ghost,,,4,True,,4,False,,,4
seq_025,825,camera_1,8,L1_ghost,,,12,False,,3,False,,,10
seq_025,825,camera_5,4,L1_ghost,,,4,True,,1,False,,,4
seq_025,840,camera_5,5,OK,12,4,4,True,3.8063,2,True,1.656,0.333,
seq_025,845,camera_5,6,OK,14,4,4,True,3.8063,2,True,2.938,0.5,
seq_025,850,camera_3,20,OK,2,4,4,True,3.8063,6,True,0.322,2.0,
seq_025,860,camera_5,7,L1_ghost,,,4,True,,2,False,,,4
seq_025,910,camera_2,12,OK,2,4,4,True,3.8063,5,True,0.002,3.0,
seq_025,935,camera_6,0,OK,6,4,4,True,1.8603,0,False,,,
seq_025,955,camera_5,8,L1_ghost,,,4,True,,4,False,,,
seq_025,960,camera_4,2,OK,14,4,4,True,2.7076,0,False,,,
seq_025,975,camera_6,1,OK,7,4,4,True,1.7268,0,False,,,
seq_025,980,camera_6,2,L3_not_top1,10,6,4,True,1.7268,0,False,,,
seq_025,995,camera_6,3,L1_ghost,,,4,True,,0,False,,,
seq_025,1000,camera_5,9,OK,9,4,4,True,3.1131,5,True,2.271,0.833,
seq_025,1005,camera_5,10,L1_ghost,,,4,True,,5,False,,,
seq_025,1015,camera_4,3,OK,2,4,4,True,3.1131,1,True,1.782,1.5,
seq_025,1020,camera_7,0,L2_not_in_candidates,6,4,13,False,-2.5628,0,False,,,
seq_025,1030,camera_6,4,L1_ghost,,,14,False,,2,False,,,4
seq_025,1035,camera_5,11,OK,14,4,4,True,3.1131,5,True,2.539,0.833,
seq_025,1055,camera_7,1,L2_not_in_candidates,7,4,15,False,-2.5628,0,False,,,
seq_025,1085,camera_5,12,L1_ghost,,,4,True,,3,False,,,4
seq_025,1090,camera_7,2,L2_not_in_candidates,10,4,16,False,-2.729,0,False,,,
seq_025,1105,camera_5,13,OK,2,4,4,True,3.8063,6,True,1.499,1.333,
seq_025,1130,camera_5,14,L1_ghost,,,4,True,,5,False,,,
seq_025,1190,camera_5,15,L1_ghost,,,4,True,,5,False,,,
seq_025,1205,camera_7,3,L2_not_in_candidates,6,13,17,False,-2.8873,1,False,,,15
seq_025,1215,camera_5,16,OK,14,4,4,True,3.8063,6,True,2.71,0.833,
seq_025,1295,camera_6,5,L2_not_in_candidates,6,17,4,True,1.8603,0,False,,,
seq_025,1315,camera_5,17,L1_ghost,,,4,True,,5,False,,,
seq_025,1410,camera_5,18,L1_ghost,,,4,True,,1,False,,,4
seq_025,1410,camera_7,4,L2_not_in_candidates,10,16,18,False,-3.1994,2,True,1.94,1.5,16
seq_025,1555,camera_5,19,OK,14,4,4,True,3.8063,2,True,0.543,2.667,
seq_025,1565,camera_5,20,L1_ghost,,,4,True,,2,False,,,
seq_025,1595,camera_5,21,OK,12,4,4,True,3.8063,2,True,2.825,0.5,
seq_025,1600,camera_5,22,L1_ghost,,,4,True,,2,False,,,4
seq_025,1630,camera_6,6,L2_not_in_candidates,7,15,4,True,2.0145,0,False,,,
